,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
1471,3815,1259
1472,3893,1303
1473,3998,1330
1474,3945,1334
1475,3927,1333
1476,3823,1372
1477,3859,1308
1478,3714,1322
1479,3752,1280
1480,3848,1345
1481,3720,1280
1482,3589,1311
1483,3610,1270
1484,3607,1196
1485,3448,1194
1486,3353,1198
1487,3223,1194
1488,3053,1239
1489,3037,1032
1490,2804,1013
1491,2438,1042
1492,2515,1024
1493,2808,1077
1494,2915,1090
1495,3060,1078
1496,3277,1120
1497,3398,1199
1498,3511,1205
1499,3548,1211
1500,3750,1311
1501,3772,1285
1502,3792,1288
1503,3828,1223
1504,3902,1347
1505,4033,1285
1506,3824,1446
1507,3876,1381
1508,3965,1344
1509,3972,1414
1510,4009,1290
1511,4006,1369
1512,3878,1301
1513,3925,1319
1514,3852,1367
1515,3795,1362
1516,3808,1419
1517,3611,1225
1518,3588,1252
1519,3479,1295
1520,3538,1165
1521,3246,1196
1522,3188,1140
1523,2902,1044
1524,2842,1030
1525,2610,1028
1526,2438,926
1527,2342,988
1528,2670,1037
1529,2774,1104
1530,2990,1057
1531,3068,1129
1532,3261,1209
1533,3381,1151
1534,3669,1246
1535,3680,1276
1536,3584,1260
1537,3682,1323
1538,3925,1225
1539,3900,1290
1540,3949,1358
1541,3988,1335
1542,3921,1349
1543,3958,1374
1544,4083,1407
1545,4139,1252
1546,3885,1332
1547,3953,1361
1548,4002,1372
1549,3912,1212
1550,3937,1262
1551,3885,1275
1552,3890,1294
1553,3679,1305
1554,3511,1325
1555,3554,1160
1556,3465,1240
1557,3323,1139
1558,3418,1160
1559,2984,1070
1560,2785,1087
1561,2579,1000
1562,2370,990
1563,2538,917
1564,2720,1006
1565,2801,1121
1566,3015,1096
1567,3177,1204
1568,3344,1156
1569,3376,1137
1570,3505,1334
1571,3767,1311
1572,3751,1238
1573,3881,1316
1574,3805,1263
1575,3793,1304
1576,4112,1307
1577,4042,1394
1578,4008,1473
1579,4065,1345
1580,4172,1432
1581,4144,1404
1582,4030,1375
1583,3960,1318
1584,4092,1375
1585,4112,1349
1586,4121,1248
1587,3944,1234
1588,3836,1363
1589,3874,1274
1590,3740,1289
1591,3585,1278
1592,3531,1127
1593,3390,1231
1594,3340,1176
1595,3021,1157
1596,2918,1065
1597,2681,1048
1598,2487,1022
1599,2505,1032
1600,2761,1055
1601,3000,1075
1602,3251,1102
1603,3169,1135
1604,3453,1242
1605,3456,1235
1606,3664,1247
1607,3646,1201
1608,3876,1364
1609,3820,1282
1610,3902,1311
1611,4105,1285
1612,4026,1369
1613,3790,1384
1614,3976,1456
1615,4054,1410
1616,3895,1433
1617,4103,1371
1618,4150,1413
1619,4114,1388
1620,4004,1401
1621,4048,1280
1622,3925,1337
1623,4055,1285
1624,3998,1393
1625,3941,1281
1626,3647,1354
1627,3532,1242
1628,3632,1162
1629,3275,1209
1630,3250,1146
1631,3223,1155
1632,3018,1079
1633,2774,1076
1634,2596,1019
1635,2393,1034
1636,2782,1117
1637,2933,1115
1638,3231,1220
1639,3291,1150
1640,3415,1151
1641,3596,1166
1642,3623,1192
1643,3710,1288
1644,3776,1373
1645,3776,1270
1646,3943,1388
1647,4007,1434
1648,3983,1356
1649,4004,1387
1650,4037,1388
1651,4213,1324
1652,4106,1369
1653,4109,1497
1654,4262,1439
1655,3927,1324
1656,4030,1372
1657,3904,1429
1658,3990,1255
1659,3898,1337
1660,3888,1390
1661,3816,1298
1662,3904,1266
1663,3701,1341
1664,3540,1229
1665,3500,1219
1666,3218,1264
1667,3192,1136
1668,3083,1251
1669,2928,1032
1670,2676,1004
1671,2401,881
1672,2265,883
1673,2519,1062
1674,2806,1142
1675,3042,1121
1676,3171,1130
1677,3313,1217
1678,3293,1160
1679,3562,1259
1680,3566,1365
1681,3783,1246
1682,3959,1287
1683,3903,1312
1684,3979,1304
1685,4021,1377
1686,4189,1322
1687,4206,1349
1688,4037,1402
1689,4249,1354
1690,4122,1342
1691,4195,1310
1692,4047,1370
1693,4003,1411
1694,4054,1318
1695,4252,1356
1696,3921,1386
1697,3884,1314
1698,4050,1383
1699,3919,1314
1700,3633,1317
1701,3684,1268
1702,3638,1237
1703,3503,1248
1704,3367,1183
1705,3126,1090
1706,2917,1117
1707,2807,1089
1708,2719,966
1709,2400,910
1710,2229,1056
1711,2629,1008
1712,2769,993
1713,2868,1036
1714,3048,1171
1715,3321,1170
1716,3449,1190
1717,3510,1229
1718,3696,1194
